quantile,value,type,location,target,forecast_date,target_end_date
0.010,0,quantile,78,1 wk ahead inc death,2022-01-09,2022-01-15
0.025,0,quantile,78,1 wk ahead inc death,2022-01-09,2022-01-15
0.050,1,quantile,78,1 wk ahead inc death,2022-01-09,2022-01-15
0.100,1,quantile,78,1 wk ahead inc death,2022-01-09,2022-01-15
0.150,2,quantile,78,1 wk ahead inc death,2022-01-09,2022-01-15
0.200,2,quantile,78,1 wk ahead inc death,2022-01-09,2022-01-15
0.250,2,quantile,78,1 wk ahead inc death,2022-01-09,2022-01-15
0.300,3,quantile,78,1 wk ahead inc death,2022-01-09,2022-01-15
0.350,3,quantile,78,1 wk ahead inc death,2022-01-09,2022-01-15
0.400,3,quantile,78,1 wk ahead inc death,2022-01-09,2022-01-15
0.450,4,quantile,78,1 wk ahead inc death,2022-01-09,2022-01-15
0.500,4,quantile,78,1 wk ahead inc death,2022-01-09,2022-01-15
NA,4,point,78,1 wk ahead inc death,2022-01-09,2022-01-15
0.550,4,quantile,78,1 wk ahead inc death,2022-01-09,2022-01-15
0.600,5,quantile,78,1 wk ahead inc death,2022-01-09,2022-01-15
0.650,5,quantile,78,1 wk ahead inc death,2022-01-09,2022-01-15
0.700,6,quantile,78,1 wk ahead inc death,2022-01-09,2022-01-15
0.750,6,quantile,78,1 wk ahead inc death,2022-01-09,2022-01-15
0.800,7,quantile,78,1 wk ahead inc death,2022-01-09,2022-01-15
0.850,8,quantile,78,1 wk ahead inc death,2022-01-09,2022-01-15
0.900,9,quantile,78,1 wk ahead inc death,2022-01-09,2022-01-15
0.950,10,quantile,78,1 wk ahead inc death,2022-01-09,2022-01-15
0.975,12,quantile,78,1 wk ahead inc death,2022-01-09,2022-01-15
0.990,14,quantile,78,1 wk ahead inc death,2022-01-09,2022-01-15
0.010,0,quantile,78,2 wk ahead inc death,2022-01-09,2022-01-22
0.025,1,quantile,78,2 wk ahead inc death,2022-01-09,2022-01-22
0.050,2,quantile,78,2 wk ahead inc death,2022-01-09,2022-01-22
0.100,3,quantile,78,2 wk ahead inc death,2022-01-09,2022-01-22
0.150,4,quantile,78,2 wk ahead inc death,2022-01-09,2022-01-22
0.200,4,quantile,78,2 wk ahead inc death,2022-01-09,2022-01-22
0.250,5,quantile,78,2 wk ahead inc death,2022-01-09,2022-01-22
0.300,5,quantile,78,2 wk ahead inc death,2022-01-09,2022-01-22
0.350,6,quantile,78,2 wk ahead inc death,2022-01-09,2022-01-22
0.400,7,quantile,78,2 wk ahead inc death,2022-01-09,2022-01-22
0.450,7,quantile,78,2 wk ahead inc death,2022-01-09,2022-01-22
0.500,8,quantile,78,2 wk ahead inc death,2022-01-09,2022-01-22
NA,8,point,78,2 wk ahead inc death,2022-01-09,2022-01-22
0.550,9,quantile,78,2 wk ahead inc death,2022-01-09,2022-01-22
0.600,10,quantile,78,2 wk ahead inc death,2022-01-09,2022-01-22
0.650,11,quantile,78,2 wk ahead inc death,2022-01-09,2022-01-22
0.700,12,quantile,78,2 wk ahead inc death,2022-01-09,2022-01-22
0.750,13,quantile,78,2 wk ahead inc death,2022-01-09,2022-01-22
0.800,14,quantile,78,2 wk ahead inc death,2022-01-09,2022-01-22
0.850,16,quantile,78,2 wk ahead inc death,2022-01-09,2022-01-22
0.900,19,quantile,78,2 wk ahead inc death,2022-01-09,2022-01-22
0.950,23,quantile,78,2 wk ahead inc death,2022-01-09,2022-01-22
0.975,27,quantile,78,2 wk ahead inc death,2022-01-09,2022-01-22
0.990,30,quantile,78,2 wk ahead inc death,2022-01-09,2022-01-22
0.010,2,quantile,78,3 wk ahead inc death,2022-01-09,2022-01-29
0.025,2,quantile,78,3 wk ahead inc death,2022-01-09,2022-01-29
0.050,3,quantile,78,3 wk ahead inc death,2022-01-09,2022-01-29
0.100,5,quantile,78,3 wk ahead inc death,2022-01-09,2022-01-29
0.150,6,quantile,78,3 wk ahead inc death,2022-01-09,2022-01-29
0.200,7,quantile,78,3 wk ahead inc death,2022-01-09,2022-01-29
0.250,8,quantile,78,3 wk ahead inc death,2022-01-09,2022-01-29
0.300,9,quantile,78,3 wk ahead inc death,2022-01-09,2022-01-29
0.350,10,quantile,78,3 wk ahead inc death,2022-01-09,2022-01-29
0.400,11,quantile,78,3 wk ahead inc death,2022-01-09,2022-01-29
0.450,12,quantile,78,3 wk ahead inc death,2022-01-09,2022-01-29
0.500,13,quantile,78,3 wk ahead inc death,2022-01-09,2022-01-29
NA,13,point,78,3 wk ahead inc death,2022-01-09,2022-01-29
0.550,15,quantile,78,3 wk ahead inc death,2022-01-09,2022-01-29
0.600,16,quantile,78,3 wk ahead inc death,2022-01-09,2022-01-29
0.650,18,quantile,78,3 wk ahead inc death,2022-01-09,2022-01-29
0.700,20,quantile,78,3 wk ahead inc death,2022-01-09,2022-01-29
0.750,22,quantile,78,3 wk ahead inc death,2022-01-09,2022-01-29
0.800,25,quantile,78,3 wk ahead inc death,2022-01-09,2022-01-29
0.850,28,quantile,78,3 wk ahead inc death,2022-01-09,2022-01-29
0.900,33,quantile,78,3 wk ahead inc death,2022-01-09,2022-01-29
0.950,41,quantile,78,3 wk ahead inc death,2022-01-09,2022-01-29
0.975,50,quantile,78,3 wk ahead inc death,2022-01-09,2022-01-29
0.990,60,quantile,78,3 wk ahead inc death,2022-01-09,2022-01-29
0.010,2,quantile,78,4 wk ahead inc death,2022-01-09,2022-02-05
0.025,3,quantile,78,4 wk ahead inc death,2022-01-09,2022-02-05
0.050,5,quantile,78,4 wk ahead inc death,2022-01-09,2022-02-05
0.100,7,quantile,78,4 wk ahead inc death,2022-01-09,2022-02-05
0.150,8,quantile,78,4 wk ahead inc death,2022-01-09,2022-02-05
0.200,10,quantile,78,4 wk ahead inc death,2022-01-09,2022-02-05
0.250,11,quantile,78,4 wk ahead inc death,2022-01-09,2022-02-05
0.300,13,quantile,78,4 wk ahead inc death,2022-01-09,2022-02-05
0.350,14,quantile,78,4 wk ahead inc death,2022-01-09,2022-02-05
0.400,16,quantile,78,4 wk ahead inc death,2022-01-09,2022-02-05
0.450,18,quantile,78,4 wk ahead inc death,2022-01-09,2022-02-05
0.500,20,quantile,78,4 wk ahead inc death,2022-01-09,2022-02-05
NA,20,point,78,4 wk ahead inc death,2022-01-09,2022-02-05
0.550,22,quantile,78,4 wk ahead inc death,2022-01-09,2022-02-05
0.600,23,quantile,78,4 wk ahead inc death,2022-01-09,2022-02-05
0.650,26,quantile,78,4 wk ahead inc death,2022-01-09,2022-02-05
0.700,29,quantile,78,4 wk ahead inc death,2022-01-09,2022-02-05
0.750,32,quantile,78,4 wk ahead inc death,2022-01-09,2022-02-05
0.800,36,quantile,78,4 wk ahead inc death,2022-01-09,2022-02-05
0.850,41,quantile,78,4 wk ahead inc death,2022-01-09,2022-02-05
0.900,48,quantile,78,4 wk ahead inc death,2022-01-09,2022-02-05
0.950,59,quantile,78,4 wk ahead inc death,2022-01-09,2022-02-05
0.975,73,quantile,78,4 wk ahead inc death,2022-01-09,2022-02-05
0.990,82,quantile,78,4 wk ahead inc death,2022-01-09,2022-02-05
0.010,9,quantile,50,1 wk ahead inc death,2022-01-09,2022-01-15
0.025,10,quantile,50,1 wk ahead inc death,2022-01-09,2022-01-15
0.050,12,quantile,50,1 wk ahead inc death,2022-01-09,2022-01-15
0.100,14,quantile,50,1 wk ahead inc death,2022-01-09,2022-01-15
0.150,16,quantile,50,1 wk ahead inc death,2022-01-09,2022-01-15
0.200,17,quantile,50,1 wk ahead inc death,2022-01-09,2022-01-15
0.250,18,quantile,50,1 wk ahead inc death,2022-01-09,2022-01-15
0.300,19,quantile,50,1 wk ahead inc death,2022-01-09,2022-01-15
0.350,20,quantile,50,1 wk ahead inc death,2022-01-09,2022-01-15
0.400,22,quantile,50,1 wk ahead inc death,2022-01-09,2022-01-15
0.450,23,quantile,50,1 wk ahead inc death,2022-01-09,2022-01-15
0.500,24,quantile,50,1 wk ahead inc death,2022-01-09,2022-01-15
NA,24,point,50,1 wk ahead inc death,2022-01-09,2022-01-15
0.550,25,quantile,50,1 wk ahead inc death,2022-01-09,2022-01-15
0.600,26,quantile,50,1 wk ahead inc death,2022-01-09,2022-01-15
0.650,28,quantile,50,1 wk ahead inc death,2022-01-09,2022-01-15
0.700,29,quantile,50,1 wk ahead inc death,2022-01-09,2022-01-15
0.750,31,quantile,50,1 wk ahead inc death,2022-01-09,2022-01-15
0.800,33,quantile,50,1 wk ahead inc death,2022-01-09,2022-01-15
0.850,35,quantile,50,1 wk ahead inc death,2022-01-09,2022-01-15
0.900,39,quantile,50,1 wk ahead inc death,2022-01-09,2022-01-15
0.950,45,quantile,50,1 wk ahead inc death,2022-01-09,2022-01-15
0.975,49,quantile,50,1 wk ahead inc death,2022-01-09,2022-01-15
0.990,55,quantile,50,1 wk ahead inc death,2022-01-09,2022-01-15
0.010,11,quantile,50,2 wk ahead inc death,2022-01-09,2022-01-22
0.025,12,quantile,50,2 wk ahead inc death,2022-01-09,2022-01-22
0.050,14,quantile,50,2 wk ahead inc death,2022-01-09,2022-01-22
0.100,17,quantile,50,2 wk ahead inc death,2022-01-09,2022-01-22
0.150,20,quantile,50,2 wk ahead inc death,2022-01-09,2022-01-22
0.200,23,quantile,50,2 wk ahead inc death,2022-01-09,2022-01-22
0.250,26,quantile,50,2 wk ahead inc death,2022-01-09,2022-01-22
0.300,27,quantile,50,2 wk ahead inc death,2022-01-09,2022-01-22
0.350,29,quantile,50,2 wk ahead inc death,2022-01-09,2022-01-22
0.400,31,quantile,50,2 wk ahead inc death,2022-01-09,2022-01-22
0.450,33,quantile,50,2 wk ahead inc death,2022-01-09,2022-01-22
0.500,36,quantile,50,2 wk ahead inc death,2022-01-09,2022-01-22
NA,36,point,50,2 wk ahead inc death,2022-01-09,2022-01-22
0.550,38,quantile,50,2 wk ahead inc death,2022-01-09,2022-01-22
0.600,41,quantile,50,2 wk ahead inc death,2022-01-09,2022-01-22
0.650,44,quantile,50,2 wk ahead inc death,2022-01-09,2022-01-22
0.700,47,quantile,50,2 wk ahead inc death,2022-01-09,2022-01-22
0.750,50,quantile,50,2 wk ahead inc death,2022-01-09,2022-01-22
0.800,54,quantile,50,2 wk ahead inc death,2022-01-09,2022-01-22
0.850,59,quantile,50,2 wk ahead inc death,2022-01-09,2022-01-22
0.900,65,quantile,50,2 wk ahead inc death,2022-01-09,2022-01-22
0.950,76,quantile,50,2 wk ahead inc death,2022-01-09,2022-01-22
0.975,83,quantile,50,2 wk ahead inc death,2022-01-09,2022-01-22
0.990,98,quantile,50,2 wk ahead inc death,2022-01-09,2022-01-22
0.010,9,quantile,50,3 wk ahead inc death,2022-01-09,2022-01-29
0.025,13,quantile,50,3 wk ahead inc death,2022-01-09,2022-01-29
0.050,17,quantile,50,3 wk ahead inc death,2022-01-09,2022-01-29
0.100,22,quantile,50,3 wk ahead inc death,2022-01-09,2022-01-29
0.150,25,quantile,50,3 wk ahead inc death,2022-01-09,2022-01-29
0.200,28,quantile,50,3 wk ahead inc death,2022-01-09,2022-01-29
0.250,32,quantile,50,3 wk ahead inc death,2022-01-09,2022-01-29
0.300,36,quantile,50,3 wk ahead inc death,2022-01-09,2022-01-29
0.350,40,quantile,50,3 wk ahead inc death,2022-01-09,2022-01-29
0.400,45,quantile,50,3 wk ahead inc death,2022-01-09,2022-01-29
0.450,49,quantile,50,3 wk ahead inc death,2022-01-09,2022-01-29
0.500,53,quantile,50,3 wk ahead inc death,2022-01-09,2022-01-29
NA,53,point,50,3 wk ahead inc death,2022-01-09,2022-01-29
0.550,57,quantile,50,3 wk ahead inc death,2022-01-09,2022-01-29
0.600,62,quantile,50,3 wk ahead inc death,2022-01-09,2022-01-29
0.650,67,quantile,50,3 wk ahead inc death,2022-01-09,2022-01-29
0.700,73,quantile,50,3 wk ahead inc death,2022-01-09,2022-01-29
0.750,80,quantile,50,3 wk ahead inc death,2022-01-09,2022-01-29
0.800,88,quantile,50,3 wk ahead inc death,2022-01-09,2022-01-29
0.850,98,quantile,50,3 wk ahead inc death,2022-01-09,2022-01-29
0.900,110,quantile,50,3 wk ahead inc death,2022-01-09,2022-01-29
0.950,130,quantile,50,3 wk ahead inc death,2022-01-09,2022-01-29
0.975,144,quantile,50,3 wk ahead inc death,2022-01-09,2022-01-29
0.990,166,quantile,50,3 wk ahead inc death,2022-01-09,2022-01-29
0.010,12,quantile,50,4 wk ahead inc death,2022-01-09,2022-02-05
0.025,15,quantile,50,4 wk ahead inc death,2022-01-09,2022-02-05
0.050,19,quantile,50,4 wk ahead inc death,2022-01-09,2022-02-05
0.100,25,quantile,50,4 wk ahead inc death,2022-01-09,2022-02-05
0.150,31,quantile,50,4 wk ahead inc death,2022-01-09,2022-02-05
0.200,36,quantile,50,4 wk ahead inc death,2022-01-09,2022-02-05
0.250,41,quantile,50,4 wk ahead inc death,2022-01-09,2022-02-05
0.300,46,quantile,50,4 wk ahead inc death,2022-01-09,2022-02-05
0.350,54,quantile,50,4 wk ahead inc death,2022-01-09,2022-02-05
0.400,59,quantile,50,4 wk ahead inc death,2022-01-09,2022-02-05
0.450,67,quantile,50,4 wk ahead inc death,2022-01-09,2022-02-05
0.500,75,quantile,50,4 wk ahead inc death,2022-01-09,2022-02-05
NA,75,point,50,4 wk ahead inc death,2022-01-09,2022-02-05
0.550,81,quantile,50,4 wk ahead inc death,2022-01-09,2022-02-05
0.600,90,quantile,50,4 wk ahead inc death,2022-01-09,2022-02-05
0.650,97,quantile,50,4 wk ahead inc death,2022-01-09,2022-02-05
0.700,109,quantile,50,4 wk ahead inc death,2022-01-09,2022-02-05
0.750,122,quantile,50,4 wk ahead inc death,2022-01-09,2022-02-05
0.800,134,quantile,50,4 wk ahead inc death,2022-01-09,2022-02-05
0.850,147,quantile,50,4 wk ahead inc death,2022-01-09,2022-02-05
0.900,175,quantile,50,4 wk ahead inc death,2022-01-09,2022-02-05
0.950,206,quantile,50,4 wk ahead inc death,2022-01-09,2022-02-05
0.975,239,quantile,50,4 wk ahead inc death,2022-01-09,2022-02-05
0.990,284,quantile,50,4 wk ahead inc death,2022-01-09,2022-02-05
0.010,117,quantile,53,1 wk ahead inc death,2022-01-09,2022-01-15
0.025,142,quantile,53,1 wk ahead inc death,2022-01-09,2022-01-15
0.050,163,quantile,53,1 wk ahead inc death,2022-01-09,2022-01-15
0.100,191,quantile,53,1 wk ahead inc death,2022-01-09,2022-01-15
0.150,214,quantile,53,1 wk ahead inc death,2022-01-09,2022-01-15
0.200,232,quantile,53,1 wk ahead inc death,2022-01-09,2022-01-15
0.250,255,quantile,53,1 wk ahead inc death,2022-01-09,2022-01-15
0.300,268,quantile,53,1 wk ahead inc death,2022-01-09,2022-01-15
0.350,289,quantile,53,1 wk ahead inc death,2022-01-09,2022-01-15
0.400,309,quantile,53,1 wk ahead inc death,2022-01-09,2022-01-15
0.450,326,quantile,53,1 wk ahead inc death,2022-01-09,2022-01-15
0.500,344,quantile,53,1 wk ahead inc death,2022-01-09,2022-01-15
NA,344,point,53,1 wk ahead inc death,2022-01-09,2022-01-15
0.550,361,quantile,53,1 wk ahead inc death,2022-01-09,2022-01-15
0.600,381,quantile,53,1 wk ahead inc death,2022-01-09,2022-01-15
0.650,405,quantile,53,1 wk ahead inc death,2022-01-09,2022-01-15
0.700,438,quantile,53,1 wk ahead inc death,2022-01-09,2022-01-15
0.750,468,quantile,53,1 wk ahead inc death,2022-01-09,2022-01-15
0.800,509,quantile,53,1 wk ahead inc death,2022-01-09,2022-01-15
0.850,552,quantile,53,1 wk ahead inc death,2022-01-09,2022-01-15
0.900,628,quantile,53,1 wk ahead inc death,2022-01-09,2022-01-15
0.950,769,quantile,53,1 wk ahead inc death,2022-01-09,2022-01-15
0.975,837,quantile,53,1 wk ahead inc death,2022-01-09,2022-01-15
0.990,964,quantile,53,1 wk ahead inc death,2022-01-09,2022-01-15
0.010,180,quantile,53,2 wk ahead inc death,2022-01-09,2022-01-22
0.025,226,quantile,53,2 wk ahead inc death,2022-01-09,2022-01-22
0.050,258,quantile,53,2 wk ahead inc death,2022-01-09,2022-01-22
0.100,336,quantile,53,2 wk ahead inc death,2022-01-09,2022-01-22
0.150,378,quantile,53,2 wk ahead inc death,2022-01-09,2022-01-22
0.200,418,quantile,53,2 wk ahead inc death,2022-01-09,2022-01-22
0.250,464,quantile,53,2 wk ahead inc death,2022-01-09,2022-01-22
0.300,515,quantile,53,2 wk ahead inc death,2022-01-09,2022-01-22
0.350,557,quantile,53,2 wk ahead inc death,2022-01-09,2022-01-22
0.400,622,quantile,53,2 wk ahead inc death,2022-01-09,2022-01-22
0.450,680,quantile,53,2 wk ahead inc death,2022-01-09,2022-01-22
0.500,733,quantile,53,2 wk ahead inc death,2022-01-09,2022-01-22
NA,733,point,53,2 wk ahead inc death,2022-01-09,2022-01-22
0.550,786,quantile,53,2 wk ahead inc death,2022-01-09,2022-01-22
0.600,860,quantile,53,2 wk ahead inc death,2022-01-09,2022-01-22
0.650,960,quantile,53,2 wk ahead inc death,2022-01-09,2022-01-22
0.700,1074,quantile,53,2 wk ahead inc death,2022-01-09,2022-01-22
0.750,1167,quantile,53,2 wk ahead inc death,2022-01-09,2022-01-22
0.800,1303,quantile,53,2 wk ahead inc death,2022-01-09,2022-01-22
0.850,1458,quantile,53,2 wk ahead inc death,2022-01-09,2022-01-22
0.900,1678,quantile,53,2 wk ahead inc death,2022-01-09,2022-01-22
0.950,2044,quantile,53,2 wk ahead inc death,2022-01-09,2022-01-22
0.975,2417,quantile,53,2 wk ahead inc death,2022-01-09,2022-01-22
0.990,2786,quantile,53,2 wk ahead inc death,2022-01-09,2022-01-22
0.010,275,quantile,53,3 wk ahead inc death,2022-01-09,2022-01-29
0.025,337,quantile,53,3 wk ahead inc death,2022-01-09,2022-01-29
0.050,420,quantile,53,3 wk ahead inc death,2022-01-09,2022-01-29
0.100,527,quantile,53,3 wk ahead inc death,2022-01-09,2022-01-29
0.150,631,quantile,53,3 wk ahead inc death,2022-01-09,2022-01-29
0.200,719,quantile,53,3 wk ahead inc death,2022-01-09,2022-01-29
0.250,823,quantile,53,3 wk ahead inc death,2022-01-09,2022-01-29
0.300,940,quantile,53,3 wk ahead inc death,2022-01-09,2022-01-29
0.350,1080,quantile,53,3 wk ahead inc death,2022-01-09,2022-01-29
0.400,1171,quantile,53,3 wk ahead inc death,2022-01-09,2022-01-29
0.450,1331,quantile,53,3 wk ahead inc death,2022-01-09,2022-01-29
0.500,1516,quantile,53,3 wk ahead inc death,2022-01-09,2022-01-29
NA,1516,point,53,3 wk ahead inc death,2022-01-09,2022-01-29
0.550,1693,quantile,53,3 wk ahead inc death,2022-01-09,2022-01-29
0.600,1885,quantile,53,3 wk ahead inc death,2022-01-09,2022-01-29
0.650,2087,quantile,53,3 wk ahead inc death,2022-01-09,2022-01-29
0.700,2338,quantile,53,3 wk ahead inc death,2022-01-09,2022-01-29
0.750,2625,quantile,53,3 wk ahead inc death,2022-01-09,2022-01-29
0.800,2995,quantile,53,3 wk ahead inc death,2022-01-09,2022-01-29
0.850,3461,quantile,53,3 wk ahead inc death,2022-01-09,2022-01-29
0.900,3933,quantile,53,3 wk ahead inc death,2022-01-09,2022-01-29
0.950,4794,quantile,53,3 wk ahead inc death,2022-01-09,2022-01-29
0.975,5603,quantile,53,3 wk ahead inc death,2022-01-09,2022-01-29
0.990,6657,quantile,53,3 wk ahead inc death,2022-01-09,2022-01-29
0.010,372,quantile,53,4 wk ahead inc death,2022-01-09,2022-02-05
0.025,467,quantile,53,4 wk ahead inc death,2022-01-09,2022-02-05
0.050,580,quantile,53,4 wk ahead inc death,2022-01-09,2022-02-05
0.100,774,quantile,53,4 wk ahead inc death,2022-01-09,2022-02-05
0.150,985,quantile,53,4 wk ahead inc death,2022-01-09,2022-02-05
0.200,1179,quantile,53,4 wk ahead inc death,2022-01-09,2022-02-05
0.250,1402,quantile,53,4 wk ahead inc death,2022-01-09,2022-02-05
0.300,1643,quantile,53,4 wk ahead inc death,2022-01-09,2022-02-05
0.350,1947,quantile,53,4 wk ahead inc death,2022-01-09,2022-02-05
0.400,2189,quantile,53,4 wk ahead inc death,2022-01-09,2022-02-05
0.450,2528,quantile,53,4 wk ahead inc death,2022-01-09,2022-02-05
0.500,2880,quantile,53,4 wk ahead inc death,2022-01-09,2022-02-05
NA,2880,point,53,4 wk ahead inc death,2022-01-09,2022-02-05
0.550,3276,quantile,53,4 wk ahead inc death,2022-01-09,2022-02-05
0.600,3751,quantile,53,4 wk ahead inc death,2022-01-09,2022-02-05
0.650,4224,quantile,53,4 wk ahead inc death,2022-01-09,2022-02-05
0.700,4639,quantile,53,4 wk ahead inc death,2022-01-09,2022-02-05
0.750,5102,quantile,53,4 wk ahead inc death,2022-01-09,2022-02-05
0.800,5734,quantile,53,4 wk ahead inc death,2022-01-09,2022-02-05
0.850,6523,quantile,53,4 wk ahead inc death,2022-01-09,2022-02-05
0.900,7566,quantile,53,4 wk ahead inc death,2022-01-09,2022-02-05
0.950,9127,quantile,53,4 wk ahead inc death,2022-01-09,2022-02-05
0.975,10384,quantile,53,4 wk ahead inc death,2022-01-09,2022-02-05
0.990,12161,quantile,53,4 wk ahead inc death,2022-01-09,2022-02-05
0.010,109,quantile,55,1 wk ahead inc death,2022-01-09,2022-01-15
0.025,130,quantile,55,1 wk ahead inc death,2022-01-09,2022-01-15
0.050,148,quantile,55,1 wk ahead inc death,2022-01-09,2022-01-15
0.100,170,quantile,55,1 wk ahead inc death,2022-01-09,2022-01-15
0.150,193,quantile,55,1 wk ahead inc death,2022-01-09,2022-01-15
0.200,208,quantile,55,1 wk ahead inc death,2022-01-09,2022-01-15
0.250,222,quantile,55,1 wk ahead inc death,2022-01-09,2022-01-15
0.300,236,quantile,55,1 wk ahead inc death,2022-01-09,2022-01-15
0.350,255,quantile,55,1 wk ahead inc death,2022-01-09,2022-01-15
0.400,268,quantile,55,1 wk ahead inc death,2022-01-09,2022-01-15
0.450,284,quantile,55,1 wk ahead inc death,2022-01-09,2022-01-15
0.500,297,quantile,55,1 wk ahead inc death,2022-01-09,2022-01-15
NA,297,point,55,1 wk ahead inc death,2022-01-09,2022-01-15
0.550,313,quantile,55,1 wk ahead inc death,2022-01-09,2022-01-15
0.600,328,quantile,55,1 wk ahead inc death,2022-01-09,2022-01-15
0.650,346,quantile,55,1 wk ahead inc death,2022-01-09,2022-01-15
0.700,373,quantile,55,1 wk ahead inc death,2022-01-09,2022-01-15
0.750,390,quantile,55,1 wk ahead inc death,2022-01-09,2022-01-15
0.800,417,quantile,55,1 wk ahead inc death,2022-01-09,2022-01-15
0.850,449,quantile,55,1 wk ahead inc death,2022-01-09,2022-01-15
0.900,486,quantile,55,1 wk ahead inc death,2022-01-09,2022-01-15
0.950,550,quantile,55,1 wk ahead inc death,2022-01-09,2022-01-15
0.975,607,quantile,55,1 wk ahead inc death,2022-01-09,2022-01-15
0.990,692,quantile,55,1 wk ahead inc death,2022-01-09,2022-01-15
0.010,105,quantile,55,2 wk ahead inc death,2022-01-09,2022-01-22
0.025,124,quantile,55,2 wk ahead inc death,2022-01-09,2022-01-22
0.050,151,quantile,55,2 wk ahead inc death,2022-01-09,2022-01-22
0.100,181,quantile,55,2 wk ahead inc death,2022-01-09,2022-01-22
0.150,206,quantile,55,2 wk ahead inc death,2022-01-09,2022-01-22
0.200,227,quantile,55,2 wk ahead inc death,2022-01-09,2022-01-22
0.250,248,quantile,55,2 wk ahead inc death,2022-01-09,2022-01-22
0.300,268,quantile,55,2 wk ahead inc death,2022-01-09,2022-01-22
0.350,288,quantile,55,2 wk ahead inc death,2022-01-09,2022-01-22
0.400,302,quantile,55,2 wk ahead inc death,2022-01-09,2022-01-22
